違約組,未違約組
0.303469834,0.017493752
0.10151922,0.010967028
0.300699739,0.007517544
0.175756913,0.058991304
0.393519343,0.00070539
0.154740356,0.006117758
0.228045833,0.001693124
0.577571829,0.014608761
0.499964425,0.015501978
0.115976545,0.010281293
0.388121455,0.002352325
0.364075554,0.00475313
0.172699318,0.002132443
0.112229005,0.001916767
0.226888729,0.000613952
0.01186764,0.030377105
0.341429177,0.073758667
0.067931402,0.004423235
0.231732646,0.000500743
0.107116401,0.006898013
0.17683895,0.006016802
0.060721447,0.005408126
0.220445185,0.022161983
0.360827371,0.041804778
0.034437187,0.000722813
0.184271669,0.003668458
0.008932535,0.235014702
0.186151921,0.001639274
0.220200199,0.005455584
0.187973023,0.015093466
0.321441967,0.054160405
0.254011519,0.001119373
0.223670734,0.026972041
0.02552292,0.240338798
0.564251905,0.001717425
0.073636874,0.02242185
0.089109405,0.010969532
0.24403508,0.085661803
0.183321282,0.089272113
0.097575263,0.019850031
0.081343684,0.081654615
0.003055013,0.030335505
0.008854546,0.029077384
0.104661891,0.01358608
0.546648836,0.004585087
0.544859135,0.019217828
0.684908263,0.00794486
0.046806917,0.086834248
0.218913514,0.001116596
0.211730964,0.001032811
0.144530186,0.017512783
0.573671665,0.019742906
0.136970403,0.009869708
0.288068949,0.048427376
0.105264299,0.024400861
0.247742208,0.003261131
0.326304202,0.044049696
0.042760327,0.000840431
0.025365452,0.008940981
0.190569573,0.094366525
0.147719785,0.005674493
0.003393956,0.002641034
0.198207435,0.008420012
0.137883865,0.036791423
0.018113763,0.021819724
0.129808256,0.049394369
0.404161853,0.006502131
0.33896886,0.013878115
0.157455765,0.13760687
0.413597067,0.06501585
0.07244541,0.034123708
0.00695398,0.001292778
0.109789338,0.01448658
0.138856367,0.03294814
0.194423187,0.058781671
0.169776294,0.002251753
0.431672612,0.072921427
0.036131238,0.039124621
0.263939966,0.003820319
0.165608478,0.126110664
0.310655049,0.07399095
0.027813455,0.002192836
0.087165638,0.063102478
0.341648683,0.018779386
0.142364486,0.040255262
0.077426728,0.051573558
0.647504648,0.107851478
0.245409489,0.11137197
0.132279767,0.001879347
0.469161564,0.011659452
0.230922768,0.068175728
0.100232761,0.002060045
0.0149943,0.005903799
0.201799546,0.000970829
0.075822473,0.004892961
0.425599971,0.00187088
0.241993437,0.020971364
0.283512725,0.015188929
0.485713722,0.009767213
0.128958349,0.026032657
0.105597455,0.033794383
0.513973755,0.000686044
0.234312669,0.019448139
0.134685256,0.046620241
0.039338315,0.002116871
0.093937713,0.003095734
0.316420357,0.000400064
0.056170526,0.028679757
0.344328874,0.006250459
0.175008686,0.033875893
0.175970487,0.024756694
0.274713341,0.105457862
0.141950709,0.069121565
0.322290563,0.008853694
0.104342099,0.021836202
0.012544296,0.026492996
0.066212159,0.007178431
0.167285018,0.000613247
0.145579868,0.001131769
0.225031364,0.004713573
0.45832704,0.038104368
0.158373266,0.010176231
0.103270178,0.035377437
0.067443374,0.169197434
0.412521591,0.033995653
0.179391693,0.006029165
0.198469095,0.000896464
0.379676749,0.087639414
0.180269526,0.001660419
0.430600818,0.002244965
0.294762491,0.002767815
0.246899316,0.012950063
0.167161349,0.084751865
0.193194846,0.000262102
0.671602704,0.000533161
0.159246644,0.001526472
0.369192406,0.01465195
0.2597883,0.001922192
0.176437703,0.00376004
0.075318877,0.003290262
0.407204174,0.003349037
0.138220724,0.003713842
0.38279009,0.001564807
0.450549288,0.000257136
0.322274515,0.006206333
0.239733494,0.009269797
0.162987084,0.000835024
0.074016768,0.00029468
0.266397851,0.00227117
0.332231593,0.002070806
0.107854166,0.000980129
0.227995022,0.050372493
0.150221736,0.004707633
0.240257288,0.013563031
0.065584122,0.007679174
0.418030941,0.014703367
0.218665184,0.000938113
0.105135031,0.027388002
0.170575179,0.016404983
0.21397932,0.039638427
0.168737124,0.012983363
0.263752819,0.002162223
0.227154385,0.033230449
0.089350392,0.007697089
0.23510667,0.03383155
0.223276905,0.058772027
0.460680494,0.011842482
0.145882701,0.00676272
0.540210572,0.004897556
0.197197605,0.031085625
0.231118441,0.002898436
0.193945482,0.000804323
0.176671346,0.029631657
0.131343549,0.005389751
0.285671367,0.056878773
0.370237574,0.005881887
0.321845339,0.015383049
0.22439362,0.002817612
0.040519122,0.040599925
0.089730154,0.005830597
0.071482722,0.000551295
0.084952756,0.017122845
0.283353068,0.24752649
0.160855272,0.000328053
0.409422899,0.011003376
0.079772956,0.010364532
0.306623742,0.000319484
0.023754564,0.024310782
0.179097579,0.081771111
0.45983609,0.006677134
0.236125376,0.003058839
0.287722467,0.005505172
0.109530331,0.001332056
0.282939822,0.004641262
0.439508485,0.040506205
0.21479502,0.017203033
0.058611673,0.012977152
0.385458473,0.012798091
0.077872669,0.012340854
0.016267826,0.01432215
0.261301885,0.010005983
0.254634987,0.096647615
0.193423549,0.004528022
0.207838159,0.00452783
0.097762567,0.011654909
0.12656157,0.001698458
0.080701995,0.006428289
0.586008772,0.070210971
0.044777789,0.042375078
0.220525642,0.003383653
0.248561019,0.036633841
0.260743925,0.004709434
0.335657573,0.018089731
0.012569892,0.000835955
0.171914796,0.010096943
0.340339833,0.00112605
0.319594873,0.002907593
0.153881296,0.02114802
0.217898263,0.020377889
0.176090338,0.001142427
0.15164081,0.005244535
0.069442984,0.010220838
0.462665779,0.06594378
0.10654401,0.000210486
0.069001792,0.008775026
0.3909224,0.011230564
0.049340228,0.002460378
0.101172453,0.004232466
0.325439827,0.006473712
0.155046074,0.025648703
0.130480884,0.002117348
0.234689154,0.036490126
0.24195156,0.001564729
0.234102651,0.044826905
0.11731777,0.001415741
0.80973845,0.007293602
0.238236379,0.015328447
0.148013012,0.003431638
0.118073454,0.014987372
0.077669925,0.05587766
0.265458469,0.074574152
0.427417684,0.094221327
0.174015145,0.07879901
0.053157981,0.001090038
0.134564453,0.025592777
0.475297952,0.092905992
0.058542518,0.121101902
0.178125604,0.008861798
0.069773366,0.001937341
0.182872891,0.000883513
0.032644077,0.008542711
0.331805248,0.004693925
0.099606657,0.090433772
0.40604385,0.011164785
0.146014621,0.007796017
0.20943529,0.004103965
0.139835088,0.002590496
0.294437538,0.008243968
0.160730961,0.033788035
0.265276604,0.002170191
0.05175976,0.020868535
0.061505484,0.003312128
0.189427413,0.005133359
0.032980222,0.005174564
0.053785138,0.067601981
0.332383494,0.038260167
0.431200559,0.002146575
0.246335115,0.153779561
0.11586071,0.044376778
0.036654633,0.010660458
0.053478799,0.002770635
0.419404142,0.034806798
0.065345176,0.02608561
0.086318335,0.035214486
0.074699402,0.070551496
0.332510119,0.057370722
0.238731329,0.002135646
0.315065561,0.084165258
0.136705393,0.140002981
0.265697571,0.007318157
0.18787384,0.002119907
0.444317744,0.007061287
0.310796056,0.012682138
0.046434584,0.030865303
0.146594295,0.000496641
0.195185724,0.014231653
0.103244966,0.088461741
0.340924378,0.020032887
0.075723927,0.019859499
0.161045494,0.048998787
0.145381607,0.001554029
0.238617739,0.012849577
0.347648422,0.004578863
0.491580175,0.044433172
0.382721081,0.026536128
0.232991126,0.04908758
0.431337138,0.002164778
0.368701813,0.029863237
0.056245235,0.006074228
0.328912708,0.021630042
0.161082415,0.001078431
0.1814829,0.005074974
0.019851013,0.091829988
0.114723649,0.008718925
0.099401203,0.002868802
0.240178508,0.109625104
0.082459204,0.00181037
0.297078937,0.004311408
0.115632337,0.088754504
0.416659651,0.001915796
0.126091409,0.340411995
0.405885278,0.022458003
0.446263441,0.057411827
0.173515415,0.001142918
0.107819608,0.00788626
0.183634932,0.000473399
0.019160054,0.090837917
0.037289696,0.006604942
0.073901284,0.003970317
0.138508299,0.039059773
0.145777112,0.043824431
0.228314914,0.015687522
0.068016671,0.013982218
0.352428212,0.037428712
0.342242359,0.042777285
0.032359129,0.012389509
0.308301865,0.006190233
0.181607842,0.010893412
0.624952638,0.005361572
0.025751279,0.010447054
0.219893865,0.007430118
0.22528377,0.0026937
0.296376295,0.02860891
0.078512929,0.008106609
0.414419371,0.021974323
0.394862812,0.010758422
0.04652071,0.070451216
0.128605374,0.005199245
0.213408044,0.001256156
0.008844072,0.009681533
0.310291446,0.016210721
0.308255611,0.010668242
0.019273091,0.001111881
0.118725993,0.000993173
0.100452654,0.039993945
0.274845054,0.001902969
0.147291345,0.028495489
0.062094122,0.024643048
0.187579868,0.00107161
0.278678481,0.019191844
0.022959986,0.251488458
0.249984141,0.013922075
0.60203659,0.038403235
0.292225123,0.003112235
0.256275899,0.022406136
0.091804475,0.016293777
0.25649849,0.00227086
0.254475546,0.006278188
0.037992079,0.000770717
0.096340601,0.003938731
0.227048713,0.001042575
0.387598497,0.001650503
0.192397383,0.009031713
0.279391132,0.000500244
0.119265525,0.005750011
0.131878703,0.003052845
0.371851502,0.002541659
0.087471749,0.003292452
0.148473914,0.077170399
0.523477091,0.013848942
0.068131814,0.001040801
0.168856561,0.031359061
0.123929295,0.00467881
0.072175444,0.003614866
0.229967511,0.002910899
0.528231292,0.002896122
0.16834297,0.003702693
0.078126784,0.127290224
0.367011963,0.014290489
0.212592639,0.008094612
0.18426381,0.004476273
0.247929077,0.003912385
0.635659068,0.01481858
0.152473991,0.002658479
0.393026872,0.002850799
0.505575754,0.174870097
0.131580883,0.015301245
0.158644175,0.002386499
0.06731658,0.008413994
0.299903151,0.004192878
0.26273668,0.007750938
0.381557334,0.010312324
0.081810017,0.039466386
0.684526868,0.012793286
0.182442713,0.007988234
0.199063882,0.001909792
0.102851903,0.375527339
0.228058793,0.029094517
0.346895729,0.029053818
0.069291194,0.003783763
0.310064839,0.001123055
0.269523263,0.082181671
0.023060275,0.07552045
0.214980639,0.000673542
0.220648962,0.01466226
0.118754897,0.046719156
0.026976481,0.003178785
0.165764289,0.000596635
0.06237553,0.002459626
0.244905043,0.005194661
0.147601982,0.001957076
0.27140411,0.003351667
0.080256904,0.052887122
0.293319022,0.028354205
0.433868784,0.009534015
0.025532717,0.116400341
0.215726982,0.060110686
0.343783472,0.006427781
0.503464103,0.000657855
0.316094505,0.005627306
0.083118068,0.018056273
0.218168603,0.246598181
0.055876752,0.005472628
0.199935441,0.014364268
0.432221565,0.033351036
0.279647528,0.000978671
0.159413477,0.000307784
0.326081524,0.055845524
0.040043251,0.049268085
0.108172023,0.084653508
0.329408249,0.004006515
0.186747763,0.011393112
0.250582869,0.03644423
0.22829543,0.01153024
0.479292956,0.017174029
0.338829373,0.012735395
0.194385041,0.008572257
0.482120274,0.005067608
0.05923882,0.009995831
0.258050194,0.043404277
0.3366337,0.087416012
0.390790762,0.00017699
0.211684486,0.002381432
0.050415767,0.018176596
0.325646265,0.001286789
0.235063048,0.008653966
0.536703105,0.051392478
0.282281044,0.0474754
0.32108521,0.004488525
0.391458161,0.018463509
0.00693244,0.000900855
0.295599869,0.000821024
0.187670203,0.000175391
0.529610317,0.005427941
0.127991405,0.002294232
0.199264073,0.036019227
0.532440745,0.006487271
0.547140458,0.314512214
0.480692366,0.045867369
0.450899122,0.009804519
0.196261109,0.009289856
0.215650617,0.051535939
0.298553221,0.002917314
0.277857928,0.01411416
0.539332873,0.000292796
0.337065869,0.003330453
0.1121037,0.076614453
0.472479681,0.00333577
0.51252852,0.005010662
0.283288136,0.010583907
0.095346504,0.059028585
0.627960265,0.001550971
0.102142493,0.005334846
0.080055483,0.002839186
0.34814429,0.000236553
0.242080996,0.022623666
0.004981779,0.029356284
0.019188991,0.016320254
0.173813462,0.012814591
0.224570777,0.00918761
0.037243027,0.003301089
0.121303432,0.031715645
0.148486752,0.001090069
0.291932362,0.126015415
0.241040752,0.010129199
0.052903776,0.005009346
0.247880685,0.072854688
0.302152357,0.003794635
0.039750417,0.112782802
0.056987439,0.000417657
0.218620558,0.015225109
0.429335688,0.000449086
0.420388108,0.000522713
0.114128302,0.008768862
0.561057644,0.011738349
0.328381267,0.15088156
0.283728302,0.071601894
0.076317037,0.002148894
0.43581152,0.003318532
0.290441586,0.000590223
0.269278044,0.086438473
0.042912649,0.051409155
0.091122796,0.01798662
0.111210367,0.002380539
0.274549476,0.000886722
0.044309352,0.008177992
0.340530568,0.003903658
0.392697132,0.012734749
0.098132411,0.001692697
0.185343558,0.001637886
0.496222694,0.000940429
0.366452914,0.047937054
0.317711871,0.026174232
0.545813217,0.00460386
0.210800288,0.025295498
0.457406964,0.096756074
0.206001609,0.014017612
0.081254019,0.046761054
0.209894268,0.062350424
0.243085917,0.002353415
0.299238385,0.002316839
0.329506045,0.035063657
0.257737782,0.002576049
0.326977384,0.006101734
0.051617602,0.003967055
0.017752175,0.002374184
0.258959716,0.01820448
0.34172301,0.004439874
0.308695091,0.056878126
0.270877167,0.024902208
0.456178465,0.139020777
0.215025719,0.045890319
0.240880179,0.045375808
0.192088021,0.012289751
0.101327552,0.018660276
0.167327292,0.009882467
0.441995032,0.009492201
0.057626644,0.007391597
0.483880699,0.012202434
0.180632043,0.070406636
0.162475059,0.018147696
0.221185712,0.000529829
0.324472215,0.005477501
0.105756507,0.049653469
0.246356799,0.042098495
0.513228747,0.000902415
0.253461813,0.004695233
0.367571708,0.107121797
0.237919522,0.016333944
0.117326241,0.006447763
0.074603496,0.016354714
0.249416549,0.008446346
0.356953071,0.006228895
0.058022123,0.010635508
0.277463552,0.002240561
0.09898727,0.024440772
0.465100482,0.039860937
0.23488228,0.000839317
0.313145145,0.001215812
0.133018579,0.033784287
0.427474114,0.013441402
0.212851641,0.00809174
0.352105372,0.012773014
0.196756234,0.028287353
0.179823591,0.053158262
0.067669838,0.040390199
0.037903235,0.00405484
0.062786606,0.009092362
0.161963932,0.011570399
0.098350176,0.007119886
0.101482941,0.01209816
0.621537987,0.007628327
0.256674761,0.218480341
0.378790587,0.068711797
0.2397829,0.00072224
0.138659525,0.010002436
0.275433965,0.025981496
0.647170182,0.014293317
0.42410202,0.042835454
0.042659373,0.003366742
0.343577481,0.002863515
0.576001007,0.008995082
0.11650776,0.026879719
0.494631056,0.017161568
0.170098631,0.010089169
0.106518888,0.00080186
0.052132343,0.000486266
0.578974525,0.0042157
0.480226016,0.044637779
0.251739496,0.004486912
0.089486984,0.061450032
0.077664124,0.001584536
0.498377233,0.015969666
0.333114795,0.207065329
0.197381897,0.006325627
0.062092698,0.000510542
0.44429265,0.003901163
0.290151866,0.008697579
0.271388568,0.062056711
0.004553306,0.131988791
0.428292322,0.131728828
0.017826962,0.008628752
0.133973666,0.07456056
0.288123824,0.006078198
0.178477193,0.000977041
0.136911957,0.000267807
0.512026149,0.004211756
0.171304661,0.022418003
0.107193336,0.204042816
0.0237187,0.00139825
0.04997763,0.053164853
0.301998115,0.002962766
0.25010712,0.043167608
0.171962708,0.046917152
0.148825118,0.041736246
0.314739662,0.010963764
0.056241759,0.040566764
0.404886579,0.04242642
0.132035705,0.107341835
0.043864919,0.0061976
0.105335554,0.007002486
0.206943284,0.011395529
0.337520202,0.062429275
0.528174282,0.011808759
0.329922294,0.004768619
0.045182429,0.007287854
0.136053177,0.005009803
0.191712257,0.002587585
0.18611616,0.003049016
0.145891051,0.010907742
0.397375014,0.016035147
0.593481105,0.006353991
0.025362705,0.019149764
0.161682715,0.143031918
0.266977533,0.000762076
0.041857476,0.002330443
0.312700391,0.003061518
0.403219451,0.001382986
0.062739547,0.024772617
0.054742047,0.089860756
0.279697954,0.084639707
0.204962671,0.00249796
0.321549863,0.013947387
0.177122665,0.007416927
0.022134189,0.003027864
0.192215008,0.000989624
0.276778729,0.002823544
0.22616803,0.000544623
0.490914637,0.007874183
0.025118084,0.00156524
0.122606299,0.020975354
0.286095968,0.122043922
0.287946292,0.032085699
0.153876014,0.013833305
0.410962774,0.029319553
0.043575259,0.009096873
0.382465985,0.002265561
0.181606213,0.081031885
0.054746586,0.00227626
0.255372997,0.001112336
0.151701125,0.000742724
0.196140299,0.008644931
0.372813776,0.004377315
0.110126035,0.113194188
0.496960857,0.000868349
0.365852847,0.012911569
0.09561933,0.013129687
0.385216381,0.007767407
0.105896813,0.019744582
0.612641561,0.007705706
0.05011082,0.005602104
0.090399207,0.037736473
0.467348423,0.006311174
0.047512067,0.011797312
0.091010465,0.000960711
0.513910566,0.008842187
0.081324608,0.005274186
0.39458726,0.012811797
0.288632831,0.075465509
0.415503442,0.192295807
0.015798455,0.045260237
0.538642173,0.01784341
0.056875779,0.087644367
0.090901694,0.011909502
0.192115035,0.033863257
0.264009105,0.023269808
0.347047971,0.008230209
0.4916106,0.010311052
0.486328856,0.043872508
0.042412543,0.003209487
0.244812508,0.009362355
0.092073602,0.003010313
0.231886945,0.046100202
0.277190438,0.00356001
0.172256452,0.008842274
0.111500394,0.001010032
0.057559345,0.006476331
0.046918379,0.014348324
0.18838963,0.098633112
0.039161855,0.015256939
0.249630727,0.014111769
0.167449199,0.002379646
0.19789579,0.008086233
0.176126009,0.002694402
0.203585518,0.009589435
0.128157391,0.003172432
0.197619074,0.004576061
0.411588308,0.115905151
0.083648208,0.468497405
0.093277726,0.000802367
0.052614451,0.000265991
0.105402851,0.036831804
0.016300638,0.001791982
0.436704914,0.006630255
0.084239276,0.000671625
0.267875126,0.178722806
0.430128906,0.004835289
0.29350541,0.008499445
0.027384152,0.006210738
0.205408021,0.170786733
0.509572191,0.001014262
0.256124162,0.0052009
0.602145275,0.000812496
0.38557659,0.09898762
0.302491653,0.023594536
0.202583152,0.027949707
0.048207773,0.004920208
0.089336521,0.00332241
0.457741305,0.000264435
0.18302309,0.021391288
0.07013048,0.028922357
0.081749691,0.003884913
0.105058989,0.025793332
0.347588523,0.001446332
0.236256,0.005868771
0.151751113,0.031682564
0.016732598,0.012775034
0.097275478,0.000706478
0.153234787,0.019267881
0.254479565,0.009160493
0.275998641,0.072573278
0.142610578,0.050450243
0.014595193,0.042628217
0.159955025,0.003075005
0.330652054,0.002153748
0.281526913,0.013079576
0.293455664,0.000481875
0.004349904,0.096193082
0.156547883,0.339841208
0.626126841,0.025881783
0.152812816,0.160375408
0.087725254,0.002964185
0.335236773,0.24533332
0.727946494,0.005851205
0.365967846,0.075932124
0.255656421,0.083088779
0.070470767,0.15071069
0.186957578,0.006895521
0.139176681,0.086585323
0.105935336,0.0787894
0.07960497,0.000475554
0.329559681,0.00359007
0.508371407,0.000717448
0.029401575,0.004321786
0.319151904,0.352248108
0.521968161,0.003161465
0.254508956,0.157352827
0.384269897,0.036408507
0.050133037,0.003052168
0.260030167,0.000657012
0.068248675,0.010940019
0.220059345,0.006907522
0.02347657,0.001036176
0.208629216,0.004704806
0.143745305,0.009545083
0.246756717,0.008160661
0.194127366,0.062554226
0.046668143,0.038015542
0.26245444,0.01799747
0.398142815,0.032549926
0.385648721,0.022347065
0.084547408,0.059681341
0.233401751,0.001203893
0.25791725,0.000304068
0.423428182,0.009253007
0.258670121,0.000757132
0.4389091,0.004523819
0.408013171,0.018885647
0.377878959,0.018855152
0.182425827,0.009215933
0.282814557,0.013628581
0.302751719,0.096614222
0.10761275,0.035165532
0.343090236,0.010998889
0.257570091,0.053876734
0.120692977,0.003344309
0.524016442,0.017708925
0.27545356,0.098026725
0.257585347,0.002625056
0.222739239,0.001554088
0.156461596,0.080818606
0.193192679,0.010633232
0.1607161,0.004319526
0.265855753,0.017795282
0.173169508,0.005768092
0.600393668,0.005392425
0.250093135,0.240790034
0.075614587,0.371471384
0.216618164,0.030001343
0.283156893,0.00263535
0.00580748,0.041828895
0.434612319,0.000124087
0.277242448,0.046019974
0.371907145,0.001557214
0.209773177,0.006502701
0.024823155,0.004566487
0.204737757,0.004991881
0.444861277,0.025454321
0.320653048,0.00219975
0.100176263,0.04529785
0.170403481,0.013673785
0.13373587,0.000368838
0.321277002,0.181610607
0.269323966,0.005555552
0.274649194,0.001276309
0.018614279,0.171751879
0.493630534,0.015959954
0.07097171,0.002421822
0.394857927,0.217044109
0.166112345,0.014773794
0.300013277,0.025108695
0.127930943,0.002212032
0.044157453,0.004606104
0.10594175,0.006413446
0.253235489,0.005252862
0.232398799,0.079645902
0.191832663,0.008811668
0.121362268,0.019768752
0.36904381,0.008201599
0.234485749,0.002609507
0.05421732,0.008714269
0.357964479,0.034435819
0.260855169,0.000620325
0.055646123,0.002750182
0.09680372,0.313978828
0.219806478,0.009955458
0.417763037,0.013364509
0.356755411,0.008987798
0.034220228,0.001323113
0.638045184,0.004747879
0.256137314,0.00472595
0.097680254,0.037450888
0.409294259,0.003018549
0.330840882,0.036325139
0.06026216,0.037529095
0.261702252,0.005593943
0.365156723,0.042822343
0.368856292,0.026129331
0.462617803,0.013027086
0.182245832,0.014027177
0.033221599,0.00145766
0.082320341,0.003671542
0.319840439,0.011093625
0.475267198,0.005065892
0.188866148,0.141960704
0.530387773,0.096996699
0.171840241,0.051740755
0.226147985,0.001043777
0.084369015,0.026417565
0.397070214,0.120124517
0.22307237,0.071373841
0.55036981,0.001273997
0.232407187,0.000532397
0.125592516,0.008687999
0.16152039,0.01253018
0.206094155,0.006322241
0.061455907,0.137778776
0.403271912,0.002371116
0.162738922,0.012370773
0.255411462,0.004860082
0.055212252,0.001699222
0.202384129,0.096651762
0.079166911,0.001648733
0.204525737,0.010948823
0.092770762,0.017990791
0.301961752,0.002053055
0.27678991,0.052832643
0.073128273,0.008401988
0.171351919,0.024737307
0.470649976,0.002956671
0.170522308,0.008039106
0.424458665,0.013439394
0.298521477,0.005598164
0.131186084,0.004952375
0.250440769,0.016214069
0.128398847,0.00475119
0.163370202,0.003347945
0.322869068,0.0018369
0.030271946,0.000796537
0.100805735,0.002720657
0.542752091,0.070121615
0.290824162,0.003712283
0.160899372,0.001298143
0.67070232,0.016243722
0.044889392,0.008118572
0.069475942,0.00121957
0.369400568,0.034027772
0.185854473,0.00514714
0.620481118,0.002667389
0.296649045,0.02183433
0.044418905,0.004061357
0.062864975,0.035861772
0.146658219,0.001816223
0.230915958,0.021354553
0.041033877,0.027504224
0.219921292,0.148870965
0.202780534,0.019459155
0.352891348,0.000516907
0.005131853,0.098072971
0.10961503,0.024973344
0.375231479,0.013730734
0.357956407,0.002761364
0.197433192,0.000372603
0.354821964,0.007952773
0.244452042,0.012651709
0.264415375,0.001262436
0.221344818,0.001649689
0.202472149,0.036640261
0.121808276,0.021351508
0.112937847,0.020522262
0.102214315,0.049692172
0.141981873,0.011895988
0.2310884,0.034064078
0.188110271,0.003120592
0.215238118,0.001985403
0.559030682,0.000266602
0.105905049,0.012845304
0.117447411,0.009544502
0.241369307,0.001799076
0.021067839,0.011596986
0.502794098,0.004875809
0.194413377,0.000814174
0.074887857,0.004730331
0.049102795,0.006375514
0.364277631,0.002252167
0.032029026,0.001356649
0.169626079,0.000952106
0.342666874,0.000840074
0.300417139,0.026079918
0.237578499,0.080295798
0.263455423,0.001544524
0.311241588,0.003542984
0.187766928,0.000397641
0.292281051,0.052579435
0.109420761,0.004465075
0.290429665,0.002434652
0.220557401,0.018969681
0.007187484,0.002047591
0.175367809,0.00714298
0.1934345,0.001093853
0.12347939,0.064919009
0.141215669,0.00531601
0.221989728,0.122744439
0.129708861,0.008400754
0.099181741,0.004012806
0.154969651,0.012666799
0.085585892,0.115237294
0.115340415,0.00113922
0.345995532,0.013421605
0.453450844,0.003804161
0.114572374,0.012075671
0.113171119,0.006845074
0.251881976,0.002112483
0.281118119,0.014630501
0.20721311,0.001312493
0.151573375,0.008823346
0.300616159,0.115049021
0.303078564,0.001638869
0.292287913,0.012757348
0.408754799,0.06981558
0.370188927,0.000284938
0.318631959,0.016821781
0.174015983,0.04389665
0.180909833,0.002025346
0.238808474,0.000407833
0.274734526,0.00927312
0.33409212,0.001358967
0.114320798,0.33592805
0.053679038,0.016436327
0.172251669,0.006771492
0.213721113,0.015920797
0.063920361,0.004462549
0.202029055,0.00070969
0.545074074,0.018768092
0.212907649,0.001006754
0.233681761,0.016174168
0.202563591,0.002889934
0.33705629,0.028224669
0.242828784,0.031536898
0.375958241,0.124767942
0.148531627,0.004502919
0.25473694,0.015631899
0.164169894,0.001697947
0.010820081,0.017611213
0.351597551,0.005015272
0.126136227,0.050109435
0.127889401,0.004213483
0.323920749,0.000342999
0.001573651,0.009994108
0.210984603,0.00187884
0.04255126,0.011360127
0.080289564,0.036154744
0.004202725,0.000313454
0.339795586,0.004891876
0.14070767,0.01864871
0.055333843,0.003066896
0.436010619,0.000970402
0.025612745,0.220029699
0.083855277,0.000738258
0.305270132,0.007912252
0.226275186,0.000984225
0.091441539,0.006538078
0.176349372,0.027144268
0.500333074,0.07767917
0.106969929,0.001948951
0.294609861,0.018120815
0.160745451,0.002706625
0.116587978,0.001486454
0.265610509,0.0107347
0.09761678,0.083175268
0.590889884,0.004377442
0.005131971,0.001147936
0.216694259,0.013959048
0.086581019,0.006542163
0.136775838,0.004176867
0.098756448,0.02806187
0.062431632,0.003439466
0.308039786,0.02039965
0.287590994,0.00143023
0.163699612,0.00228137
0.287734817,0.018345463
0.064218397,0.013609802
0.367648852,0.03491995
0.097087348,0.002924066
0.07937193,0.051956811
0.068012566,0.136031226
0.077988287,0.053735862
0.160113621,0.043390875
0.297520753,0.007268374
0.232661283,0.014677727
0.019469762,0.000568888
0.29155854,0.001939198
0.142548881,0.011650866
0.45303637,0.015733045
0.180239435,0.00211146
0.323075161,0.011352363
0.053250085,0.000633677
0.061152636,0.012526985
0.130809902,0.011481993
0.333568225,0.033285844
0.075145937,0.059510996
0.27682496,0.011330437
0.029497686,0.040653844
0.247134173,0.001585925
0.537694971,0.095907805
0.010155046,0.00229689
0.218061024,0.001301146
0.295706686,0.016086913
0.142849067,0.070628646
0.263199471,0.065251243
0.42188152,0.020815594
0.123639168,0.004806813
0.356326946,0.017943975
0.023421379,0.007036907
0.101332543,0.035637043
0.359225581,0.008076444
0.447896788,0.039712104
0.266562504,0.493372606
0.065680361,0.008125844
0.221999093,0.023463515
0.324151146,0.020260269
0.315573841,0.003213096
0.281542586,0.062694638
0.173295134,0.001708248
0.071281343,0.015031889
0.193234122,0.039756666
0.099434571,0.000788689
0.425617627,0.010436014
0.052033737,0.047343141
0.205916324,0.011898604
0.105562746,0.009364913
0.353476416,0.048089137
0.004332959,0.004471921
0.023020476,0.000599194
0.40270027,0.053705099
0.056386738,0.00478854
0.103518315,0.003625875
0.128552745,0.019422335
0.082138284,0.028369037
0.10879215,0.039864178
0.114486766,0.004938195
0.433222542,0.000511547
0.365839664,0.026864517
0.5781289,0.033142072
0.214287637,0.002733255
0.285469654,0.004009001
0.310066498,0.087174449
0.205905608,0.022833663
0.174289497,0.001483239
0.196698629,0.007056762
0.161823359,0.003127797
0.132415734,0.001284174
0.25625738,0.001640936
0.124602034,0.000993337
0.263701062,0.000416323
0.676293678,0.025915064
0.326854273,0.062414845
0.51165593,0.000863017
0.198602761,0.016739144
0.011199147,0.005527991
0.195281782,0.004718436
0.079111364,0.195539468
0.101894738,0.012748797
0.094691646,0.010172138
0.014803556,0.006527882
0.108327357,0.063679711
0.301457044,0.075614131
0.39401818,0.000458718
0.113521597,0.007846887
0.631146987,0.022440515
0.109229391,0.005921894
0.222846296,0.006129604
0.02206748,0.011978769
0.388087811,0.001423976
0.266178871,0.024882932
0.28218059,0.003115888
0.158377112,0.00187506
0.225317933,0.00912796
0.359707147,0.141313203
0.120337641,0.00090785
0.078765065,0.002669233
0.158086152,0.021324949
0.262113554,0.034190226
0.277764593,0.051850314
0.455274429,0.042699076
0.009888029,0.001109104
0.109540016,0.010576977
0.37890547,0.006634112
0.401848959,0.003581507
0.397605018,0.003703551
0.104611839,0.00349615
0.329125418,0.013121044
0.275505729,0.102413169
0.242186933,0.061283249
0.070587449,0.006108136
0.37832618,0.002641281
0.038950707,0.003978598
0.174470974,0.057140572
0.245471893,0.033374815
0.063748257,0.018937596
0.116218807,0.004070897
0.440108248,0.00243414
0.280549875,0.010349503
0.149184242,0.163725621
0.119326573,0.001284964
0.645430128,0.009753587
